nome_genero,id_filme_TMDB
Comédia,339846
Ação,339846
Crime,339846
Thriller,10398
Guerra,57212
Drama,57212
Ação,57212
Terror,41436
Mistério,41436
Aventura,395
Ficção científica,395
Ação,395
Terror,395
Drama,79
Aventura,79
Ação,79
História,79
Comédia,6957
Romance,6957
Comédia,9919
Romance,9919
Comédia,65057
Drama,65057
Thriller,34544
Ação,34544
Aventura,34544
Comédia,34544
Crime,34544
Comédia,9576
Romance,9576
Ação,9386
Drama,9386
Thriller,9386
Crime,9386
Mistério,9386
Comédia,9535
Crime,9535
Drama,519255
Música,519255
Romance,519255
Thriller,519255
Thriller,390043
Comédia,390043
Crime,390043
Ação,390043
Comédia,262391
Comédia,10808
Família,10808
Romance,10808
Fantasia,10808
Ação,9654
Crime,9654
Drama,7350
Comédia,7350
Drama,324786
História,324786
Guerra,324786
Drama,7442
Crime,7442
Thriller,7442
Ação,49849
Ficção científica,49849
Thriller,49849
Faroeste,49849
Crime,504172
Drama,504172
Thriller,504172
Comédia,120467
Drama,120467
Aventura,10603
Comédia,10603
Família,10603
Romance,10603
Fantasia,2698
Comédia,2698
Família,2698
Comédia,109431
Crime,109431
Crime,9600
Comédia,9600
Ação,49530
Thriller,49530
Ficção científica,49530
Comédia,194
Romance,194
Comédia,109443
Drama,312221
Ficção científica,453405
Ação,453405
Thriller,453405
Comédia,10719
Família,10719
Fantasia,10719
Crime,346685
Drama,346685
Mistério,346685
Thriller,346685
Crime,4232
Terror,4232
Mistério,4232
Aventura,2289
Drama,2289
História,2289
Romance,2289
Ação,415214
Aventura,415214
Crime,415214
Guerra,415214
Ação,855
História,855
Guerra,855
Drama,639557
História,639557
Thriller,639557
Crime,639557
Fantasia,9021
Comédia,9021
Família,9021
Terror,4233
Mistério,4233
Comédia,19899
Romance,19899
Aventura,8916
Animação,8916
Comédia,8916
Família,8916
Drama,1372
Thriller,1372
Ação,1372
Crime,6977
Drama,6977
Thriller,6977
Animação,431693
Ação,431693
Aventura,431693
Comédia,431693
Família,431693
Thriller,324552
Ação,324552
Crime,324552
Drama,7520
Romance,7520
Comédia,7520
Ação,98567
Aventura,98567
Comédia,2022
Romance,2022
Drama,686
Ficção científica,686
Mistério,686
Ação,7191
Thriller,7191
Ficção científica,7191
Comédia,27581
Ação,27581
Crime,27581
Ação,2636
Thriller,2636
Comédia,9384
Crime,9384
Drama,4380
Romance,4380
Comédia,4380
Ação,55384
Comédia,55384
Drama,55384
Crime,55384
Família,10996
Aventura,10996
Animação,10996
Comédia,10996
Comédia,38317
Romance,38317
Família,38317
Comédia,100042
Ficção científica,315837
Ação,315837
Animação,1267
Comédia,1267
Família,1267
Aventura,11688
Animação,11688
Comédia,11688
Família,11688
Fantasia,11688
Ficção científica,63
Thriller,63
Mistério,63
Animação,529203
Família,529203
Aventura,529203
Fantasia,529203
Comédia,529203
Drama,11321
Ação,166424
Aventura,166424
Ficção científica,166424
Ação,44048
Thriller,44048
Comédia,9472
Ação,436969
Aventura,436969
Fantasia,436969
Música,504608
Drama,504608
História,504608
Guerra,1966
História,1966
Ação,1966
Aventura,1966
Drama,1966
Romance,1966
Drama,77930
Comédia,77930
Terror,406563
Mistério,406563
Thriller,406563
Drama,22947
Romance,22947
Ação,524434
Aventura,524434
Ficção científica,524434
Fantasia,524434
Crime,819
Drama,819
Thriller,819
Thriller,296098
Drama,296098
Comédia,9880
Família,9880
Romance,9880
Ação,9334
Aventura,9334
Fantasia,9334
Família,64328
Comédia,64328
Música,64328
Ação,464052
Aventura,464052
Fantasia,464052
Música,90724
Ação,290595
Aventura,290595
Drama,290595
Aventura,6068
Ação,6068
Comédia,6068
Romance,6068
Ação,8914
Terror,8914
Ficção científica,8914
Ação,1639
Aventura,1639
Thriller,1639
Comédia,10708
Família,10708
Família,8204
Aventura,8204
Fantasia,8204
Drama,8204
Ação,665
Drama,665
História,665
Terror,214
Thriller,214
Crime,214
Ação,82
Crime,82
Thriller,82
Comédia,12193
Romance,12193
Drama,12193
Comédia,4944
Drama,4944
Ficção científica,1724
Ação,1724
Aventura,1724
Aventura,12599
Fantasia,12599
Animação,12599
Ficção científica,12599
Família,12599
Animação,10228
Família,10228
Aventura,10228
Fantasia,10228
Ação,10228
Drama,227306
Guerra,227306
Thriller,8645
Ficção científica,8645
Documentário,18221
Drama,1852
História,1852
Thriller,1852
Comédia,9718
Ação,1635
Thriller,1635
Ficção científica,1635
Aventura,1635
Crime,179
Thriller,179
Drama,513335
Comédia,513335
Fantasia,513335
Aventura,333484
Ação,333484
Faroeste,333484
Drama,1904
Romance,1904
História,1904
Ação,343611
Drama,345
Thriller,345
Mistério,345
Ficção científica,8078
Terror,8078
Ação,8078
Thriller,51876
Mistério,51876
Ficção científica,51876
Terror,4234
Mistério,4234
Aventura,253
Ação,253
Thriller,253
Drama,87502
Crime,2112
Ação,2112
Drama,2112
Drama,10320
Terror,10320
Thriller,10320
Ação,117263
Thriller,117263
Drama,201703
Crime,201703
Drama,2604
Guerra,2604
Terror,91586
Thriller,91586
Comédia,10330
Família,10330
Romance,10330
Fantasia,10330
Aventura,4476
Drama,4476
Romance,4476
Guerra,4476
Faroeste,4476
Ação,216282
Thriller,216282
Aventura,9486
Ação,9486
Comédia,9486
Ficção científica,346910
Ação,346910
Aventura,346910
Comédia,346910
Ação,11253
Aventura,11253
Mistério,11253
Fantasia,11253
Comédia,6557
Romance,6557
Crime,359940
Drama,359940
Comédia,249
Drama,249
Fantasia,52520
Ação,52520
Terror,52520
Ação,1996
Aventura,1996
Fantasia,1996
Thriller,1996
Crime,58233
Aventura,58233
Ação,58233
Comédia,58233
Thriller,58233
Drama,61202
Comédia,61202
Romance,61202
Aventura,36670
Ação,36670
Thriller,36670
Ficção científica,8077
Ação,8077
Terror,8077
Drama,9441
Romance,9441
Comédia,9441
Comédia,9277
Crime,9277
Drama,9277
Aventura,128
Fantasia,128
Animação,128
Ação,4824
Thriller,4824
Aventura,4824
Crime,4824
Comédia,9757
Drama,41233
Romance,41233
Ação,11228
Aventura,11228
Thriller,11228
Faroeste,33
Terror,300669
Thriller,300669
Comédia,12096
Família,12096
Mistério,12096
Crime,12096
Aventura,12096
Ação,12096
Thriller,187
Ação,187
Crime,187
Ação,136795
Comédia,136795
Crime,136795
Ação,9615
Crime,9615
Drama,9615
Thriller,9615
Ação,463272
Aventura,463272
Comédia,463272
Aventura,257445
Terror,257445
Comédia,257445
Aventura,2119
Ação,2119
Romance,2119
Drama,2119
Terror,55779
Mistério,55779
Drama,540901
Comédia,540901
Crime,540901
Guerra,8963
Thriller,8963
Ação,8963
Drama,8963
Ação,20504
Thriller,20504
Ficção científica,20504
Ação,59962
Comédia,59962
Romance,59962
Ação,365222
Drama,365222
História,365222
Drama,6023
Romance,6023
Thriller,322
Crime,322
Drama,322
Mistério,322
Ação,8845
Thriller,8845
Aventura,709
Ação,709
Thriller,709
Crime,273248
Drama,273248
Mistério,273248
Faroeste,273248
Drama,1246
Ação,1246
Terror,522681
Thriller,522681
Mistério,522681
Comédia,18126
Drama,18126
Família,18126
Música,18126
Romance,18126
Ação,13811
Mistério,13811
Ficção científica,13811
Thriller,13811
Crime,302946
Thriller,302946
Drama,302946
Aventura,412117
Animação,412117
Comédia,412117
Família,412117
Fantasia,36586
Terror,36586
Ação,36586
Thriller,36586
Guerra,152760
Drama,152760
História,152760
Ação,152760
Drama,1125
Música,1125
Comédia,7303
Drama,7303
Romance,7303
Comédia,864
História,864
Romance,4379
Comédia,4379
Thriller,9833
Drama,9833
Romance,9833
Crime,23168
Drama,23168
Thriller,23168
Ação,168530
Comédia,168530
Romance,256591
Comédia,256591
Crime,256591
Drama,256591
Família,1634
Aventura,1634
Drama,1634
Thriller,11595
Ação,11595
Comédia,11595
Crime,11595
Drama,11595
Fantasia,927
Terror,927
Comédia,927
Família,522478
Comédia,522478
Aventura,522478
Animação,522478
Fantasia,522478
Drama,1813
Mistério,1813
Thriller,1813
Terror,1813
Ação,59108
Comédia,59108
Terror,215
Comédia,392
Drama,392
Romance,392
Aventura,707
Ação,707
Thriller,707
Crime,2924
Drama,2924
Thriller,2924
Crime,1645
Drama,1645
Thriller,1645
Comédia,35056
Ação,35056
Aventura,35056
Ação,393
Crime,393
Thriller,393
Drama,9294
Fantasia,9294
Romance,9294
Ficção científica,9294
Ação,10329
Aventura,10329
Ficção científica,10329
Drama,13885
Terror,13885
Fantasia,2280
Drama,2280
Comédia,2280
Romance,2280
Família,2280
Comédia,208134
Mistério,401981
Thriller,401981
Drama,9481
Mistério,9481
Thriller,9481
Crime,9481
Animação,218836
Comédia,218836
Aventura,218836
Família,218836
Drama,7461
Ação,7461
Thriller,7461
Crime,7461
Fantasia,59436
Comédia,59436
Romance,59436
Drama,64686
Ação,64686
Aventura,64686
Fantasia,64686
Drama,399404
História,399404
Música,8328
Drama,8328
Romance,8328
Ação,205584
Aventura,205584
Fantasia,205584
Animação,65759
Comédia,65759
Família,65759
Ação,9208
Thriller,18487
Crime,18487
Ação,18487
Drama,611698
Ação,611698
Fantasia,611698
Fantasia,351694
Animação,351694
Comédia,351694
Ação,348892
Comédia,348892
Drama,348892
Música,44825
Documentário,44825
Ficção científica,199
Ação,199
Aventura,199
Thriller,199
Drama,28
Guerra,28
Ação,46529
Thriller,46529
Ficção científica,46529
Aventura,46529
Thriller,2275
Comédia,71880
Romance,50544
Comédia,50544
Guerra,193756
Ação,193756
Drama,193756
História,193756
Comédia,14405
Família,14405
Aventura,14405
Romance,14405
Comédia,2123
Comédia,41630
Romance,41630
Animação,9408
Comédia,9408
Família,9408
Comédia,9374
Fantasia,9374
Terror,9374
Terror,345911
Thriller,345911
Mistério,345911
Animação,379686
Comédia,379686
Família,379686
Ficção científica,379686
Ação,274857
Drama,274857
Fantasia,274857
Terror,7737
Ação,7737
Ficção científica,7737
Drama,4464
História,4464
Ação,146216
Comédia,146216
Crime,146216
Thriller,146216
Ação,10054
Comédia,10054
Família,10054
Aventura,10054
Comédia,13680
Família,13680
Ação,6073
Comédia,6073
Crime,6073
Romance,6073
Thriller,45612
Ficção científica,45612
Mistério,45612
Drama,454
Romance,454
Comédia,11806
Família,11806
Ação,9705
Crime,9705
Thriller,9705
Fantasia,274854
Ação,274854
Aventura,274854
Ficção científica,274854
Ação,423204
Thriller,423204
Terror,132232
Drama,873
Comédia,11172
Música,11172
Romance,11172
Drama,403
Fantasia,51739
Animação,51739
Família,51739
Ação,379149
Thriller,379149
Crime,8643
Drama,8643
Terror,8643
Thriller,8643
Ficção científica,76726
Drama,76726
Thriller,76726
Drama,1907
Aventura,1907
Romance,1907
Thriller,1907
Comédia,9986
Família,9986
Fantasia,9986
Aventura,294272
Família,294272
Fantasia,294272
Ação,1535
Crime,1535
Thriller,1535
Fantasia,297
Drama,297
Romance,297
Comédia,50646
Drama,50646
Romance,50646
Terror,82990
Ação,1656
Aventura,1656
Faroeste,1656
Ficção científica,305470
Ação,305470
Aventura,305470
Comédia,62838
Romance,62838
Comédia,8835
Comédia,9513
Família,9513
Aventura,9513
Animação,9513
Thriller,294992
Guerra,294992
Aventura,294992
Família,508439
Animação,508439
Aventura,508439
Comédia,508439
Fantasia,508439
Terror,4970
Thriller,4970
Ação,9737
Comédia,9737
Crime,9737
Thriller,9737
Comédia,4248
Aventura,660
Ação,660
Thriller,660
Comédia,9889
Romance,9889
História,8818
Drama,8818
Música,8818
Comédia,8469
Crime,4477
Thriller,4477
Drama,4477
Comédia,271718
Romance,271718
Ação,562
Thriller,562
Animação,223702
Aventura,223702
Comédia,223702
Fantasia,223702
Música,85446
Drama,85446
Romance,85446
Comédia,417870
Drama,334543
Animação,9297
Comédia,9297
Família,9297
Fantasia,9297
Família,11836
Animação,11836
Comédia,11836
Fantasia,11836
Drama,1049
Thriller,1049
Mistério,1049
Romance,1049
Animação,41216
Aventura,41216
Família,41216
Fantasia,41216
Comédia,838
Drama,838
Animação,9444
Família,9444
Terror,3122
Ficção científica,3122
Terror,663
Thriller,663
Crime,663
Ficção científica,152
Aventura,152
Mistério,152
Ação,1727
Aventura,1727
Comédia,1727
Romance,1727
Drama,792
Guerra,792
Ação,792
Romance,11472
Comédia,11472
Comédia,11565
Crime,11565
Aventura,2383
Drama,2383
Família,2383
Comédia,11467
Romance,11467
Aventura,11259
Drama,11259
Romance,11259
Faroeste,11259
Aventura,1265
Drama,1265
Família,1265
Drama,39538
Thriller,39538
Ficção científica,39538
Drama,441889
Música,441889
Aventura,9593
Fantasia,9593
Ação,9593
Comédia,9593
Família,9593
Ação,442249
Thriller,442249
Terror,442249
Ação,8834
Drama,8834
Mistério,8834
Thriller,8834
Drama,74534
Comédia,74534
Crime,242
Drama,242
Thriller,242
Drama,10637
Comédia,193893
Romance,9062
Drama,9062
Animação,508442
Comédia,508442
Fantasia,508442
Família,508442
Comédia,27573
Ação,27573
Drama,27573
Comédia,16996
Ficção científica,2157
Aventura,2157
Terror,41439
Crime,41439
Ação,56427
Drama,56427
Aventura,56427
Cinema TV,56427
Aventura,9360
Terror,9360
Thriller,9360
Família,14873
Animação,14873
Aventura,14873
Aventura,2270
Fantasia,2270
Romance,2270
Família,2270
Ação,137094
Drama,137094
Thriller,137094
Drama,1164
Crime,9559
Drama,9559
Thriller,9559
Drama,33909
Crime,33909
Comédia,11130
Drama,11130
Família,11130
Romance,11130
Drama,4584
Romance,4584
Comédia,137093
Ação,332
Aventura,332
Comédia,332
Família,332
Ação,4105
Thriller,4105
Crime,4105
Drama,9475
Comédia,196867
Drama,196867
Família,196867
Família,10588
Fantasia,10588
Ação,9255
Comédia,9255
Guerra,9255
Ação,257088
Crime,257088
Thriller,257088
Ação,337170
Crime,337170
Comédia,337170
Drama,74643
Comédia,74643
Romance,74643
Comédia,318846
Drama,318846
Ficção científica,168
Aventura,168
Terror,3021
Fantasia,2395
Aventura,2395
Comédia,2395
Família,2395
Thriller,97630
Drama,97630
História,97630
Ficção científica,419704
Drama,419704
Aventura,407451
Ficção científica,407451
Família,407451
Fantasia,407451
Comédia,10678
Ação,71676
Fantasia,71676
Thriller,71676
Ação,752
Thriller,752
Fantasia,752
Comédia,11287
Drama,11287
Família,11287
Aventura,52451
Ação,52451
Thriller,52451
Crime,1427
Fantasia,1427
Drama,1427
Comédia,587807
Família,587807
Animação,587807
Ação,136400
Comédia,136400
Crime,136400
Drama,9816
Família,9816
Romance,9816
Música,9816
Aventura,978
Drama,978
História,978
Fantasia,463821
Família,463821
Comédia,463821
Terror,463821
Comédia,9722
Fantasia,9722
Romance,9722
Animação,454640
Comédia,454640
Aventura,454640
Família,454640
Terror,36647
Ação,36647
Comédia,1584
Música,1584
Família,1584
Drama,4347
Romance,4347
Fantasia,10395
Drama,10395
Terror,10395
Ação,48138
Mistério,48138
Thriller,48138
Comédia,431530
Drama,83542
Ficção científica,83542
Ação,1885
Família,1885
Drama,1885
Comédia,1819
Romance,1819
Drama,612
Ação,612
História,612
Thriller,612
Ação,9509
Drama,9509
Thriller,9509
Fantasia,440
Ação,440
Ficção científica,440
Thriller,440
Terror,440
Thriller,570670
Ficção científica,570670
Terror,570670
Família,527774
Fantasia,527774
Animação,527774
Ação,527774
Aventura,527774
Comédia,9279
Família,9279
Aventura,9279
Drama,2623
Romance,2623
Romance,24803
Drama,24803
Terror,1577
Ação,1577
Ficção científica,1577
Comédia,9641
Família,9641
Aventura,9641
Comédia,10625
Drama,245
Comédia,245
Romance,245
Ação,36648
Terror,36648
Fantasia,36648
Ação,5551
Aventura,5551
Thriller,5551
Thriller,1213
Crime,1213
Drama,1213
Fantasia,9327
Comédia,9327
Romance,9327
Ficção científica,9327
História,606
Romance,606
Drama,606
Comédia,6877
Fantasia,266647
Aventura,266647
Família,266647
Comédia,12133
Crime,1965
Thriller,1965
Drama,1965
Comédia,232672
Aventura,10326
Fantasia,10326
Drama,10326
Ficção científica,10326
Romance,10326
Ação,1729
Aventura,1729
Fantasia,1729
Ficção científica,38050
Thriller,38050
Romance,38050
Comédia,9038
Romance,9038
Drama,65086
Terror,65086
Thriller,65086
Guerra,3536
Drama,3536
Ação,3536
Thriller,3536
Ação,6520
Aventura,6520
Drama,6520
Romance,6520
Documentário,1667
Família,1667
Ficção científica,34851
Ação,34851
Thriller,34851
Ação,11006
Aventura,11006
Comédia,11006
Drama,22803
Crime,22803
Thriller,22803
Animação,77951
Família,77951
Aventura,77951
Comédia,1552
Drama,1552
Família,1552
Crime,2118
Drama,2118
Mistério,2118
Thriller,2118
Comédia,225886
Ação,109414
Comédia,109414
Drama,397567
Fantasia,397567
Ação,397567
Ação,278924
Crime,278924
Thriller,278924
Comédia,10246
Guerra,522162
História,522162
Ação,522162
Drama,522162
Terror,3597
Thriller,3597
Mistério,3597
Ficção científica,80274
Ação,80274
Aventura,80274
Família,268531
Ação,268531
Animação,268531
Comédia,268531
Ação,1368
Aventura,1368
Thriller,1368
Guerra,1368
Ação,503314
Ficção científica,503314
Animação,503314
Comédia,10327
Crime,9366
Drama,9366
Thriller,9366
Aventura,658
Ação,658
Thriller,658
Ação,323675
Comédia,323675
Drama,1677
Música,1677
Comédia,5994
Drama,5994
Romance,5994
Fantasia,5994
Ação,567646
Comédia,567646
Crime,567646
Animação,14836
Família,14836
Fantasia,14836
Drama,913
Crime,913
Romance,913
Comédia,801
Drama,801
Guerra,801
Ficção científica,2135
Aventura,2135
Ação,2135
Drama,266856
Romance,266856
Drama,1165
História,1165
Fantasia,12107
Comédia,12107
Romance,12107
Ficção científica,12107
Romance,11003
Comédia,11003
Comédia,35019
Fantasia,35019
Família,35019
Fantasia,11283
Comédia,11283
Família,11283
Aventura,587
Fantasia,587
Drama,587
Aventura,309302
Drama,309302
Família,274862
Animação,274862
Ação,274862
Aventura,274862
Comédia,274862
Animação,72197
Aventura,72197
Família,72197
Comédia,72197
Comédia,233308
Drama,233308
Ação,107846
Thriller,107846
Ficção científica,10357
Ação,10357
Drama,10357
Thriller,10357
Terror,338967
Ação,338967
Comédia,338967
Drama,6844
História,6844
Terror,11096
Mistério,11096
Thriller,11096
Terror,440021
Mistério,440021
Comédia,440021
Faroeste,9023
Animação,9023
Aventura,9023
Comédia,9023
Família,9023
Drama,9023
Animação,227783
Comédia,227783
Família,227783
Aventura,227783
Ficção científica,19959
Ação,19959
Thriller,19959
Drama,22954
História,22954
Comédia,6283
Família,6283
Terror,609
Ação,9312
Fantasia,9312
Drama,146233
Thriller,146233
Crime,146233
Terror,480414
Thriller,480414
Aventura,10601
Fantasia,10601
Família,10601
Ação,2320
Aventura,2320
Drama,2320
Thriller,2320
Drama,296524
Ação,296524
Comédia,549053
Romance,549053
Drama,549053
Ação,300168
Drama,300168
Aventura,300168
Comédia,8363
Aventura,563
Ação,563
Thriller,563
Ficção científica,563
Drama,4348
Romance,4348
Ação,15384
Drama,15384
História,15384
Guerra,15384
Animação,675445
Família,675445
Aventura,675445
Comédia,675445
Documentário,195012
Ação,1579
Drama,1579
Thriller,1579
História,1579
Aventura,9036
Drama,9036
Família,9036
Aventura,941
Ação,941
Comédia,941
Thriller,941
Crime,941
Drama,74465
Comédia,74465
Família,74465
Drama,423
Guerra,423
Comédia,297222
Drama,297222
Ficção científica,193
Ação,193
Aventura,193
Thriller,193
Drama,1375
Ação,399035
Thriller,399035
Crime,11775
Comédia,11775
Romance,11775
Comédia,88042
Comédia,9285
Aventura,9285
Comédia,153
Drama,153
Romance,153
Ação,9488
Aventura,9488
Família,9488
Comédia,9488
Comédia,2928
Drama,2928
Fantasia,2928
Aventura,499701
Comédia,499701
Família,499701
Comédia,400157
Animação,400157
Aventura,400157
Família,400157
Fantasia,400157
Ação,369885
Drama,369885
Guerra,369885
Romance,369885
Thriller,369885
Faroeste,11072
Comédia,11072
Drama,1633
Comédia,1633
Drama,11816
Ação,7364
Aventura,7364
Comédia,7364
Drama,7364
Mistério,7364
Ação,306
Comédia,306
Crime,306
Terror,806
Thriller,2251
Drama,2251
Terror,332567
Drama,332567
Thriller,332567
Comédia,6538
Drama,6538
História,6538
Terror,9286
Mistério,9286
Romance,10207
Drama,10207
Terror,610253
Thriller,610253
Ação,316727
Terror,316727
Thriller,316727
Família,10438
Comédia,10438
Comédia,9955
Comédia,356305
Romance,3933
Fantasia,3933
Animação,3933
Thriller,10003
Ação,10003
Romance,10003
Ficção científica,10003
Aventura,10003
Ficção científica,200
Ação,200
Aventura,200
Thriller,200
Família,149870
Drama,149870
Animação,149870
Guerra,149870
História,149870
Romance,149870
Ação,76649
Aventura,76649
História,76649
Romance,76649
Drama,76649
Comédia,264999
Drama,264999
Thriller,8271
Drama,8271
Mistério,8271
Ação,11001
Comédia,11001
Crime,11001
Drama,10731
Thriller,10731
Crime,10731
Mistério,10731
Thriller,10145
Drama,10145
Terror,10145
Mistério,10145
Ficção científica,10145
Mistério,445571
Comédia,445571
Crime,445571
Aventura,9476
Drama,9476
Romance,9476
Ação,9476
Família,171147
Comédia,171147
Família,12139
Comédia,12139
Drama,1366
Comédia,16290
Documentário,16290
Ação,16290
Drama,55787
Romance,55787
Comédia,15189
Família,15189
Terror,82654
Comédia,82654
Romance,82654
Drama,866
Drama,9882
Ação,9882
Thriller,9882
Crime,9882
Ação,9257
Thriller,9257
Crime,9257
Animação,9907
Comédia,9907
Família,9907
Ação,72331
Fantasia,72331
Terror,72331
Comédia,2925
Drama,867
Thriller,867
Crime,524
Drama,524
Aventura,681
Ação,681
Thriller,681
Romance,191421
Drama,191421
Ação,5919
Thriller,5919
Drama,5919
Drama,132363
